id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
873665341899479276,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,5291070,Blair,,North Leith and Newhaven,55.980350018808565,-3.1942367302395933,Entire home/apt,100,3,12,2023-07-31,3.75,1,0,12,
873682075673834840,Condo in Edinburgh · 2 bedrooms · 5 beds · 1 bath,65331433,Suzanne,,"Old Town, Princes Street and Leith Street",55.95630749999999,-3.191375,Entire home/apt,774,2,2,2023-08-13,1.67,17,198,2,
873759041230328161,Rental unit in Leith · ★4.67 · 3 bedrooms · 7 beds · 2 baths,399777882,Habeebat Olabisi,,The Shore and Constitution Street,55.97791934373449,-3.169450965476653,Entire home/apt,344,1,3,2023-09-03,0.69,7,338,3,
873862712073842126,Rental unit in Newington · 3 bedrooms · 5 beds · 1 bath,3092851,Lynne,,Meadows and Southside,55.9389117,-3.1803935,Entire home/apt,307,2,1,2023-05-29,0.28,11,345,1,
874424167051845327,Condo in Newington · 2 bedrooms · 3 beds · 1 bath,65331433,Suzanne,,Meadows and Southside,55.9387062,-3.1792716,Entire home/apt,196,2,0,,,17,243,0,
874468372490558702,Condo in Newington · 1 bedroom · 1 bed · 1 bath,65331433,Suzanne,,Meadows and Southside,55.9387062,-3.1792716,Entire home/apt,145,2,0,,,17,221,0,
874600856717705844,Rental unit in Edinburgh · ★5.0 · 3 bedrooms · 3 beds · 2 baths,50469921,Calum,,Deans Village,55.952329186227175,-3.2151466079345714,Entire home/apt,2000,2,8,2023-08-27,2.50,1,0,8,
874694104062275139,Rental unit in Edinburgh · 4 bedrooms · 9 beds · 2 baths,1586861,Eliza,,The Grange,55.92668989451293,-3.1929024894002627,Entire home/apt,464,3,2,2023-08-06,0.91,1,46,2,
874759368407325798,Condo in Edinburgh · ★4.59 · 1 bedroom · 1 bed · 1 shared bath,256054479,Sirjana,,Granton and Royston Mains,55.98263023721812,-3.2247622404791825,Private room,58,1,29,2023-09-01,6.49,2,152,29,
874764380889251529,Rental unit in Edinburgh · 1 bedroom · 2 beds · 1 bath,307184779,Ciumara,,Bonnington,55.9740809,-3.1859429,Entire home/apt,55,10,2,2023-08-28,2,1,69,2,
875108138224178862,Rental unit in Edinburgh · ★4.67 · 2 bedrooms · 2 beds · 1 bath,370980395,Curated,,New Town West,55.95201800774206,-3.212144130176362,Entire home/apt,307,3,3,2023-08-14,0.67,3,0,3,
875754656895012797,Rental unit in Edinburgh · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,509297747,Yufang,,Marchmont East and Sciennes,55.93871328876409,-3.19019743372956,Private room,50,2,15,2023-09-08,4.33,1,19,15,
875825487621755404,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,190622737,Jon,,Deans Village,55.9508017,-3.2203859,Entire home/apt,175,2,3,2023-09-10,1.38,1,352,3,EH-65346-F
875985343585786198,Rental unit in Edinburgh · 3 bedrooms · 4 beds · 2 baths,511364164,Jimmy,,Hillside and Calton Hill,55.955092558316714,-3.17494996446233,Entire home/apt,480,5,0,,,1,353,0,
876055944984757434,Rental unit in Edinburgh · 3 bedrooms · 4 beds · 2 baths,221297326,James,,Hillside and Calton Hill,55.956332922058955,-3.1734080519833103,Entire home/apt,500,28,0,,,1,361,0,
876068300636964305,Rental unit in Edinburgh · ★4.95 · 1 bedroom · 1 bed · 1 bath,15386338,Pauline,,Morningside,55.92191529999999,-3.2110416,Private room,65,1,19,2023-09-07,4.29,1,218,19,
876099910594618984,Home in Duddingston · 3 bedrooms · 4 beds · 3 baths,343580852,Jack,,Duddingston and Portobello South,55.9422989,-3.1295404,Entire home/apt,307,1,1,2023-07-31,0.70,3,0,1,
876174973899399282,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,498897671,Adam,,New Town East and Gayfield,55.959242657460294,-3.1857374031656227,Entire home/apt,129,3,9,2023-07-24,2.23,4,248,9,
876190419006973001,Home in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 private bath,44825441,Abigail,,"Inverleith, Goldenacre and Warriston",55.971538625200196,-3.1935303647448743,Private room,100,3,7,2023-08-27,2.04,2,97,7,
876641665529578388,Home in Edinburgh · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,82054347,Jessica M.,,Deans Village,55.95122596993525,-3.2261782046799174,Private room,90,1,6,2023-08-24,5.14,4,3,6,
876646044283461914,Rental unit in Edinburgh · 1 bedroom · 1 bed · 2.5 shared baths,851172,Zeb David,,Meadows and Southside,55.9422035,-3.2005254,Private room,106,10,0,,,15,160,0,
876835951488028175,Rental unit in Edinburgh · ★5.0 · 2 bedrooms · 2 beds · 1 bath,159919459,Yonjan,,Northfield and Piershill,55.95635,-3.14894,Entire home/apt,250,1,3,2023-07-19,1.30,1,90,3,
877391436606629740,Rental unit in Edinburgh · 6 bedrooms · 10 beds · 2 baths,21906467,Alison,,Marchmont West,55.93650995122773,-3.1952980858102293,Entire home/apt,450,7,0,,,51,131,0,
877538109228896295,Home in Edinburgh · ★4.33 · 5 bedrooms · 9 beds · 2 baths,146730114,Adam,,Northfield and Piershill,55.95597,-3.14815,Entire home/apt,385,2,9,2023-08-03,2.65,9,311,9,
877632275333195965,Rental unit in Queensferry · 1 bedroom · 1 bed · 2 baths,237005429,Fady,,"Dalmeny, Kirkliston and Newbridge",55.98357094405527,-3.38244192302227,Entire home/apt,130,1,0,,,1,269,0,
877949141289353518,Rental unit in Edinburgh · ★3.83 · 1 bedroom · 1 bed · 1 bath,37563463,Altido,,Dalry and Fountainbridge,55.94582873236753,-3.215304019162595,Entire home/apt,149,3,6,2023-07-24,1.40,140,5,6,
878021151154479656,Serviced apartment in Edinburgh · 1 bedroom · 1 bed · 1 bath,510916761,Holyrood Aparthotel,,"Canongate, Southside and Dumbiedykes",55.95056,-3.17889,Entire home/apt,355,1,1,2023-05-29,0.28,4,345,1,
878067436575516189,Rental unit in Stockbridge · 3 bedrooms · 3 beds · 2 baths,20923270,Daisy,,Stockbridge,55.95906200753253,-3.2163144309897427,Entire home/apt,492,1,1,2023-05-13,0.25,8,105,1,
878129994367226284,Rental unit in Edinburgh · ★3.25 · 3 bedrooms · 3 beds · 1 bath,37563463,Altido,,Marchmont East and Sciennes,55.93753683425638,-3.193856226243868,Entire home/apt,190,3,4,2023-07-02,0.98,140,356,4,
878373773354187846,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,45597457,Farah,,Tollcross,55.945446,-3.2057564,Entire home/apt,180,2,7,2023-09-10,1.84,2,173,7,
878811612153214561,Rental unit in Edinburgh · ★4.13 · 1 bedroom · 2 beds · 1 bath,433116832,MySTAYINN,,Tollcross,55.9470007944489,-3.2025199485678484,Private room,196,1,8,2023-08-21,2.40,24,97,8,
878825616377008907,Home in Edinburgh · ★4.80 · 1 bedroom · 1 bed · 2.5 shared baths,7724074,Lewis,,Great Junction Street,55.97435,-3.17928,Private room,73,1,25,2023-09-06,7.73,5,66,25,
878826628999739824,Rental unit in Edinburgh · ★New · 3 bedrooms · 3 beds · 1 bath,498707664,Craig,,Tollcross,55.94653,-3.20559,Entire home/apt,342,28,0,,,5,0,0,
879018863295495240,Condo in Edinburgh · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,180760379,Jan,,Boswall and Pilton,55.97261,-3.22905,Private room,88,1,15,2023-08-19,3.52,1,69,15,
879397826480016263,Condo in Newington · 3 bedrooms · 4 beds · 1 bath,65331433,Suzanne,,Meadows and Southside,55.93895060000001,-3.1791277,Entire home/apt,251,2,0,,,17,202,0,
879495314258621610,Serviced apartment in Edinburgh · 1 bedroom · 1 bed · 1 bath,510916761,Holyrood Aparthotel,,"Canongate, Southside and Dumbiedykes",55.95166652864624,-3.1796107990511757,Entire home/apt,355,1,0,,,4,341,0,
879500890228464497,Serviced apartment in Edinburgh · 1 bedroom · 2 beds · 2 baths,510916761,Holyrood Aparthotel,,"Canongate, Southside and Dumbiedykes",55.95024300626596,-3.1797083283563663,Entire home/apt,460,1,0,,,4,270,0,
879505740963884389,Serviced apartment in Edinburgh · 2 bedrooms · 2 beds · 2 baths,510916761,Holyrood Aparthotel,,"Canongate, Southside and Dumbiedykes",55.950464201556855,-3.1794423364514697,Entire home/apt,459,1,0,,,4,273,0,
879582869240915575,Condo in Newington · 2 bedrooms · 3 beds · 1 bath,65331433,Suzanne,,Meadows and Southside,55.93895060000001,-3.1791277,Entire home/apt,196,2,0,,,17,186,0,
879603151498110786,Rental unit in Edinburgh · 3 bedrooms · 8 beds · 3 baths,433116832,MySTAYINN,,Tollcross,55.94539680583757,-3.202417661240396,Entire home/apt,497,1,1,2023-07-23,0.59,24,99,1,
879682678559785056,Rental unit in Edinburgh · ★4.68 · 1 bedroom · 1 bed · 1 bath,36814567,Anthony,,Marchmont East and Sciennes,55.9394684778377,-3.1949801619018636,Private room,41,2,28,2023-08-27,6.41,2,1,28,
879760475308462202,Rental unit in Edinburgh · ★5.0 · 3 bedrooms · 3 beds · 4 baths,238622144,Melanie,,New Town West,55.95703228484145,-3.1983637510605805,Entire home/apt,571,5,3,2023-08-27,1.50,1,0,3,
879802226922985635,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,63269461,Mark,,Dalry and Fountainbridge,55.944699864659654,-3.2197037517438876,Private room,89,2,12,2023-09-09,4.19,1,222,12,
880097896413029637,Rental unit in Edinburgh · ★5.0 · 2 bedrooms · 3 beds · 1 bath,75619586,Julia,,Newington and Dalkeith Road,55.94090990845446,-3.1739982678513714,Entire home/apt,212,3,3,2023-09-05,2.50,1,166,3,
880292394021339365,Home in Edinburgh · ★4.67 · 3 bedrooms · 3 beds · 1.5 baths,85332252,Daniel,,The Inch,55.91783,-3.1621,Entire home/apt,200,3,3,2023-08-23,3,1,0,3,
880473323312894895,Rental unit in Edinburgh · ★4.75 · 2 bedrooms · 2 beds · 1 bath,5376575,Aisling,,Tollcross,55.94490527101536,-3.203925910236021,Entire home/apt,179,1,12,2023-08-22,5.63,1,209,12,
880966132745466423,Rental unit in Newington · 2 bedrooms · 2 beds · 1 bath,500483456,Salma,,"Canongate, Southside and Dumbiedykes",55.942320194529046,-3.1794121116399765,Entire home/apt,250,2,1,2023-08-27,1,1,53,1,
880981739508978272,Rental unit in Edinburgh · 4 bedrooms · 4 beds · 2 baths,77565664,Johanna,,Merchiston and Greenhill,55.93412268148512,-3.2135750725865364,Entire home/apt,898,7,0,,,1,253,0,
881037166547086285,Rental unit in Edinburgh · 1 bedroom · 1 bed · 1 shared bath,87369483,Salvina,,Niddrie,55.92849,-3.12471,Private room,79,1,2,2023-06-04,0.53,1,0,2,
881052991634293085,Home in Edinburgh · 1 bedroom · 1 bed · 1 bath,372659173,Jonathan,,Muirhouse,55.97076984572206,-3.2659224048256874,Private room,169,1,1,2023-05-27,0.28,3,365,1,
881094706971946546,Rental unit in Newhaven · ★4.57 · 4 bedrooms · 8 beds · 2 baths,146730114,Adam,,Western Harbour and Leith Docks,55.98580552331199,-3.1917975714511706,Entire home/apt,288,2,7,2023-08-20,1.94,9,77,7,
881580270577613902,Home in Edinburgh · 2 bedrooms · 4 beds · 1 bath,500127343,Lucy,,Abbeyhill,55.95445351454455,-3.1647004212463634,Entire home/apt,406,5,0,,,2,0,0,
881641458236464133,Serviced apartment in Edinburgh · 1 bedroom · 1 bed · 1 bath,511514732,Princes Street Suites,,"Old Town, Princes Street and Leith Street",55.95383391776814,-3.1874969103397346,Entire home/apt,344,1,0,,,4,232,0,
881645416298521394,Serviced apartment in Edinburgh · 1 bedroom · 1 bed · 1 bath,511514732,Princes Street Suites,,"Old Town, Princes Street and Leith Street",55.954317942020175,-3.186482932139322,Entire home/apt,347,1,0,,,4,337,0,
881648575012176071,Serviced apartment in Edinburgh · 2 bedrooms · 2 beds · 1 bath,511514732,Princes Street Suites,,"Old Town, Princes Street and Leith Street",55.954517283039415,-3.1877478221446984,Entire home/apt,593,1,0,,,4,347,0,
881650938918326610,Serviced apartment in Edinburgh · 3 bedrooms · 3 beds · 2 baths,511514732,Princes Street Suites,,"Old Town, Princes Street and Leith Street",55.95408835530938,-3.185890175060227,Entire home/apt,916,1,0,,,4,348,0,
881659851422280335,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,173317881,Daniel,,"Ratho, Ingliston and Gogar",55.95778,-3.30766,Private room,75,1,7,2023-09-10,2.66,1,335,7,
881889203465825505,Home in Edinburgh · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,17590515,Carina,,Meadowbank and Abbeyhill North,55.959551,-3.1650423,Entire home/apt,340,2,22,2023-09-06,6.67,1,103,22,
881931055703006023,Home in Queensferry · 3 bedrooms · 3 beds · 1 bath,512673642,Melanie,,Queensferry West,55.98889,-3.41078,Entire home/apt,154,5,0,,,1,138,0,
882314953791420960,Rental unit in Edinburgh · 1 bedroom · 2 beds · 1 bath,468117455,Dragon,,Deans Village,55.95111727725879,-3.2153978626808306,Entire home/apt,288,2,0,,,22,143,0,
882316968681849116,Rental unit in Edinburgh · 1 bedroom · 2 beds · 1 bath,468117455,Dragon,,Deans Village,55.94920520696036,-3.2138500852141925,Entire home/apt,274,2,2,2023-08-20,1.62,22,138,2,
882317149544407156,Rental unit in Edinburgh · ★4.75 · 3 bedrooms · 4 beds · 3 baths,468117455,Dragon,,Deans Village,55.951249826909816,-3.2152173344809807,Entire home/apt,404,2,4,2023-08-24,4,22,88,4,
882317337182344570,Rental unit in Edinburgh · ★4.67 · 2 bedrooms · 3 beds · 3 baths,468117455,Dragon,,Deans Village,55.951022694451005,-3.213587340110737,Entire home/apt,361,2,3,2023-08-25,3,22,99,3,
882370901151454055,Rental unit in Edinburgh · 1 bedroom · 1 bed · 1 bath,468117455,Dragon,,Deans Village,55.94913089119538,-3.2152886495427806,Entire home/apt,176,2,0,,,22,121,0,
882386443407404707,Rental unit in Leith · ★4.64 · 1 bedroom · 2 beds · 1 bath,15117024,Helen,,The Shore and Constitution Street,55.9764423,-3.1710303,Entire home/apt,157,1,25,2023-09-10,6.47,1,8,25,
882428143822992817,Rental unit in Newington · 2 bedrooms · 3 beds · 1 bath,65331433,Suzanne,,Meadows and Southside,55.938662168706934,-3.1788272925903294,Entire home/apt,196,2,1,2023-06-27,0.39,17,236,1,
882673026369665996,Rental unit in Leith · ★4.83 · 2 bedrooms · 3 beds · 1 bath,85336956,Kirsten,,The Shore and Constitution Street,55.97551388235607,-3.1699904216347483,Entire home/apt,189,2,24,2023-08-28,6.32,1,89,24,
882712439419908016,Rental unit in Edinburgh · ★4.58 · 4 bedrooms · 4 beds · 3.5 baths,20233880,Jonathan,,Tollcross,55.94582389345044,-3.202107501253078,Entire home/apt,346,1,24,2023-08-19,6.67,10,19,24,
882724183056425389,Rental unit in Edinburgh · ★New · 1 bedroom · 1 bed · 1 bath,512857850,Deleon,,Meadowbank and Abbeyhill North,55.96268213655371,-3.1598758269150564,Private room,80,1,2,2023-08-24,2,1,160,2,
882732641059462074,Home in Edinburgh · ★4.33 · 3 bedrooms · 3 beds · 2.5 baths,280359803,Selina,,Longstone and Saughton,55.92650279999999,-3.2681581,Entire home/apt,128,7,6,2023-08-22,1.57,3,115,6,
882738590004363272,Home in Edinburgh · 1 bedroom · 2 beds · 1.5 baths,226562948,Rita,,East Craigs South,55.94179949999999,-3.2975084,Private room,122,2,0,,,1,260,0,
882904163820201847,Home in Edinburgh · 1 bedroom · 1 bed · 1 bath,372659173,Jonathan,,Siverknowes and Davidson's Mains,55.97005,-3.26702,Private room,150,1,0,,,3,364,0,
883040796680414969,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,481940575,Conor,,North Leith and Newhaven,55.976215104934106,-3.1855265185084694,Entire home/apt,224,2,4,2023-08-19,1.14,2,4,4,
883184128890560469,Rental unit in Edinburgh · 1 bedroom · 1 bed · 1 bath,225887439,Lucy,,Hillside and Calton Hill,55.958535,-3.1758569,Entire home/apt,90,7,2,2023-08-15,0.80,2,46,2,
883192574743448604,Home in Edinburgh · 3 bedrooms · 3 beds · 2 baths,21007067,Manoj,,South Gyle,55.93177,-3.30192,Entire home/apt,250,1,1,2023-08-13,1,2,328,1,
883193739108688441,Rental unit in Edinburgh · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,512927287,Magdalena,,Stenhouse and Saughton Mains,55.93151,-3.269006,Private room,65,2,14,2023-08-16,3.47,3,7,14,
883194468965716025,Rental unit in Stockbridge · 2 bedrooms · 2 beds · 1 bath,110746822,Hannah,,Stockbridge,55.959843526120686,-3.2091724532879464,Entire home/apt,251,2,2,2023-08-20,1.67,1,0,2,
883216159420732576,Rental unit in Edinburgh · 2 bedrooms · 2 beds · 1 bath,61944399,Edyta,,Slateford and Chesser,55.93123,-3.23935,Entire home/apt,400,2,0,,,3,0,0,
883723864520288479,Rental unit in Edinburgh · ★4.87 · 1 bedroom · 1 bed · 1 bath,477720550,Nina,,South Leith,55.965345085161516,-3.1688944512732853,Private room,88,1,23,2023-08-27,5.39,1,0,23,
883855758120310511,Rental unit in Edinburgh · ★4.57 · 1 bedroom · 1 bed · 1 bath,393448244,Rita,,South Leith,55.9646182,-3.169814,Private room,73,1,14,2023-08-20,3.68,1,349,14,
883915141647010689,Rental unit in Edinburgh · ★4.14 · 2 bedrooms · 2 beds · 1 bath,471834231,Alex,,Broughton South,55.96218236019623,-3.179898279869021,Entire home/apt,140,1,7,2023-07-14,1.93,1,0,7,
883998218193767005,Rental unit in Edinburgh · ★4.73 · 2 bedrooms · 2 beds · 2 baths,211497588,Pejman,,Easter Road and Hawkhill Avenue,55.96087282062377,-3.1725328522130343,Entire home/apt,166,4,15,2023-08-30,3.81,1,47,15,
883998809696123940,Home in Edinburgh · ★New · 1 bedroom · 1 bed · 2.5 shared baths,86739781,Naseem,,Gilmerton South and the Murrays,55.89603613344735,-3.1500264486877527,Private room,60,1,1,2023-08-15,1,2,25,1,
884022000526922640,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,452736138,Desislava,,The Calders,55.918304,-3.294359,Private room,35,2,22,2023-08-26,5.95,1,242,22,
884126845296625849,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,513166470,Maria,,Stockbridge,55.96096814149677,-3.2083754829664586,Entire home/apt,125,5,8,2023-08-24,2.42,1,0,8,
884629223564218029,Rental unit in Edinburgh · 1 bedroom · 2 beds · 1 bath,52342672,Tina,,South Leith,55.96568119147828,-3.1727299308138432,Entire home/apt,60,14,1,2023-08-08,0.86,1,33,1,
884667518055215381,Condo in Edinburgh · ★4.70 · 2 bedrooms · 4 beds · 1 bath,597415,Daniela,,Hillside and Calton Hill,55.959383591112456,-3.1793106709123298,Entire home/apt,218,2,20,2023-08-29,5.88,10,225,20,
884805209907592180,Home in Edinburgh · ★4.0 · 3 bedrooms · 7 beds · 1 bath,317425302,Ondrej,,Newington and Dalkeith Road,55.93317062725653,-3.166184066892117,Entire home/apt,225,5,4,2023-08-21,1.11,21,239,4,
885439735682082314,Rental unit in Portobello · ★4.93 · 1 bedroom · 1 bed · 1 bath,206255589,Erika,,Portobello,55.952191461170024,-3.119130104702177,Entire home/apt,114,1,14,2023-09-05,9.55,1,154,14,
885533087545109760,Condo in Edinburgh · ★4.97 · 1 bedroom · 1 bed · 1 bath,437137612,Maria,,"Canongate, Southside and Dumbiedykes",55.94486,-3.18422,Entire home/apt,163,1,36,2023-09-02,10.91,4,2,36,
885918396008816027,Rental unit in Edinburgh · ★5.0 · 2 bedrooms · 3 beds · 2 baths,513532161,Emma,,Craigmillar,55.93278057013602,-3.141999784226981,Entire home/apt,120,3,3,2023-09-05,0.74,1,102,3,
886152905029433529,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,15870175,Lauren,,Shandon,55.93297428335318,-3.228652385897139,Entire home/apt,180,2,11,2023-09-02,2.92,1,302,11,
886185091615537905,Rental unit in Edinburgh · ★4.62 · 1 bedroom · 1 bed · 1 bath,513037759,Olayinka,,Gorgie West,55.93351,-3.23506,Private room,58,1,37,2023-09-09,9.65,1,149,37,
886274330774010437,Rental unit in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 bath,24193806,Alicja,,Bruntsfield,55.94033543760251,-3.213583578047566,Entire home/apt,70,2,4,2023-08-21,1.03,1,1,4,
886550389189675472,Condo in Edinburgh · 1 bedroom · 2 beds · 1 private bath,3092851,Lynne,,Liberton West and Braid Hills,55.90859122817754,-3.1672824919223785,Private room,320,1,2,2023-06-25,0.56,11,17,2,
886681234345250599,Condo in Edinburgh · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,9149133,Alexander,,Gorgie West,55.93563,-3.24401,Private room,69,3,14,2023-08-29,3.68,2,129,14,
886871925414147142,Rental unit in Edinburgh · ★4.57 · 1 bedroom · 1 bed · 1 bath,513760384,Kinga,,Meadowbank and Abbeyhill North,55.95645843848584,-3.1626790912438647,Entire home/apt,130,1,7,2023-08-27,5.53,1,155,7,
886902993737600275,Rental unit in Leith · 1 bedroom · 1 bed · 1 bath,44240006,Zirar,,Great Junction Street,55.9746933,-3.1735518,Entire home/apt,125,5,2,2023-08-13,0.58,1,314,2,
886958724945317238,Condo in Edinburgh · ★4.63 · 1 bedroom · 2 beds · 1.5 shared baths,513789378,Michael,,Leith (Albert Street),55.961960097618245,-3.1715388635411195,Private room,100,2,8,2023-09-03,3.75,1,0,8,
887582577669406096,Condo in Edinburgh · ★5.0 · 2 bedrooms · 2 beds · 1 bath,204455718,Katina,,Great Junction Street,55.96771091797903,-3.175060686693313,Entire home/apt,180,2,4,2023-07-26,1.07,1,78,4,
887609197334683336,Rental unit in Edinburgh · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,13751364,James,,Bonnington,55.97025988537156,-3.1825191031028406,Private room,50,1,6,2023-08-31,4.62,1,3,6,
887611749048088094,Rental unit in Edinburgh · ★5.0 · 2 bedrooms · 2 beds · 1 bath,155932368,Heather,,Meadows and Southside,55.94023139999999,-3.203888,Entire home/apt,200,3,3,2023-07-01,0.81,1,39,3,
887620448795706488,Rental unit in Edinburgh · ★4.68 · 2 bedrooms · 3 beds · 1 bath,2280137,Gill,,"Old Town, Princes Street and Leith Street",55.948263,-3.185202,Entire home/apt,213,3,19,2023-08-25,5.04,12,0,19,
887655746314955011,Rental unit in Edinburgh · 1 bedroom · 1 bed · 1 bath,452830835,Calum,,Deans Village,55.95059033911491,-3.2171578442976374,Entire home/apt,300,5,0,,,1,353,0,
887730065320891205,Rental unit in Edinburgh · ★4.50 · 1 bedroom · 1 bed · 1 bath,431691905,Gregor,,Canonmills and New Town North,55.96135,-3.19694,Entire home/apt,104,3,6,2023-09-10,5.29,1,15,6,
888176650254844577,Home in Edinburgh · ★5.0 · 4 bedrooms · 4 beds · 3 baths,7724074,Lewis,,North Leith and Newhaven,55.97640346332498,-3.180632490308184,Entire home/apt,560,2,3,2023-08-25,2.43,5,164,3,
888192396783921977,Rental unit in Edinburgh · ★5.0 · 2 bedrooms · 3 beds · 1 bath,2280137,Gill,,"Canongate, Southside and Dumbiedykes",55.95129600000001,-3.1807583,Entire home/apt,180,3,16,2023-09-04,4.21,12,0,16,
888836524758102821,Rental unit in Edinburgh · ★4.40 · 4 bedrooms · 4 beds · 1.5 baths,54714349,Jane,,Broughton North and Powderhall,55.9637985,-3.1944553,Entire home/apt,143,2,10,2023-08-28,4.41,9,0,10,
927655693917441546,Condo in Edinburgh · ★New · 2 bedrooms · 2 beds · 1 bath,39018104,Tom,,Bonnington,55.97383948698418,-3.1846804012961423,Entire home/apt,190,2,1,2023-08-28,1,1,0,1,
888912832291052338,Rental unit in Edinburgh · ★4.50 · 1 bedroom · 2 beds · 1 bath,324618789,Jozef,,Canonmills and New Town North,55.9594871,-3.1973504,Entire home/apt,171,2,10,2023-08-08,3.23,4,15,10,
888964550445257551,Condo in Edinburgh · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,10357837,Johanna,,Western Harbour and Leith Docks,55.97079,-3.15847,Private room,133,2,7,2023-08-21,4.38,1,0,7,
889517710766480335,Home in Edinburgh · 2 bedrooms · 2 beds · 2.5 baths,150088639,Emma,,"Dalmeny, Kirkliston and Newbridge",55.95204,-3.40783,Entire home/apt,359,2,0,,,1,348,0,
889564922101640288,Rental unit in Edinburgh · 1 bedroom · 1 bed · 1 bath,344268039,Rentir,,Deans Village,55.94970528204298,-3.2095033439025977,Entire home/apt,181,1,1,2023-06-01,0.29,47,353,1,Pending
889711242588429309,Rental unit in Edinburgh · ★4.67 · 2 bedrooms · 2 beds · 1 bath,42322249,Patrick,,Morningside and Craighouse,55.92428609501258,-3.2159368065799336,Entire home/apt,143,2,3,2023-07-30,1.55,1,47,3,
889785647535837156,Condo in Edinburgh · ★4.58 · 1 bedroom · 1 bed · 1 bath,477816136,Houst,,Meadows and Southside,55.94415026661132,-3.199746587774922,Entire home/apt,102,2,12,2023-08-27,3.87,23,8,12,
889932936369750459,Rental unit in Edinburgh · ★4.86 · 1 bedroom · 1 bed · 1 bath,514457131,Rubistania,,Canonmills and New Town North,55.95876,-3.20175,Private room,104,1,7,2023-08-27,6.00,1,41,7,
890286781374301896,Rental unit in Edinburgh · ★4.25 · 1 bedroom · 1 bed · Half-bath,198521707,Lin,,Polwarth,55.937416,-3.218701,Private room,150,1,4,2023-06-19,1.08,3,9,4,
890345514662035181,Rental unit in Leith · ★5.0 · 2 bedrooms · 2 beds · 2 baths,85922112,Adam,,Western Harbour and Leith Docks,55.981462754061695,-3.189562186444671,Entire home/apt,225,2,5,2023-08-20,1.43,1,1,5,
890373375311869856,Rental unit in Stockbridge · ★4.94 · 1 bedroom · 1 bed · 1 bath,197846714,Nicos,,Comely Bank,55.9590593,-3.2167367,Entire home/apt,132,3,17,2023-09-10,4.64,1,89,17,
890534813834553626,Townhouse in Edinburgh · ★4.96 · 3 bedrooms · 3 beds · 2 baths,144651384,Kelly,,East Craigs North,55.9529693,-3.3012783,Entire home/apt,450,1,28,2023-09-01,8.32,1,0,28,
891213751898016777,Rental unit in Edinburgh · ★5.0 · 2 bedrooms · 2 beds · 1 bath,91851065,Scott,,Northfield and Piershill,55.95178233582173,-3.140328973531723,Entire home/apt,75,3,3,2023-08-28,1.50,2,111,3,
891239547198566531,Rental unit in Edinburgh · ★4.20 · 1 bedroom · 2 beds · 1 shared bath,91851065,Scott,,Mountcastle,55.95257,-3.13936,Private room,80,1,5,2023-06-26,1.40,2,165,5,
891288888330911070,Home in Edinburgh · ★5.0 · 1 bedroom · 1 bed · Half-bath,122155259,Jo,,Willowbrae and Duddingston Village,55.94826,-3.14105,Private room,102,1,10,2023-09-10,2.78,1,68,10,
891304708546175168,Condo in Edinburgh · ★4.88 · 1 bedroom · 1 bed · 1 bath,94770408,Kimberlee,,Easter Road and Hawkhill Avenue,55.9639733,-3.1695104,Entire home/apt,94,2,8,2023-09-08,6.15,1,0,8,
891717205980315440,Rental unit in Edinburgh · 1 bedroom · 1 bed · 1 bath,41126802,Gareth,,Gorgie West,55.93827,-3.23432,Entire home/apt,80,2,2,2023-07-09,0.70,3,31,2,
891721655649728874,Rental unit in Edinburgh · ★4.50 · 4 bedrooms · 4 beds · 1.5 baths,257768140,Altido Affordable,,"Old Town, Princes Street and Leith Street",55.948,-3.18983,Entire home/apt,236,3,4,2023-07-30,1.50,4,0,4,
891779227447235635,Rental unit in Edinburgh · ★4.36 · 1 bedroom · 1 bed · 1 bath,304480301,Mariusz,,Polwarth,55.93885226974367,-3.2190986360402762,Entire home/apt,89,1,28,2023-09-06,7.71,1,12,28,
